user_id,age,account_tier,loyalty_score
user_4555,55,Silver,0.84
user_4556,36,Silver,0.84
user_4557,26,Silver,0.6
user_4558,21,Gold,0.68
user_4559,32,Platinum,0.56
user_4560,78,Silver,0.03
user_4561,54,Silver,0.13
user_4562,25,Gold,0.79
user_4563,77,Platinum,0.53
user_4564,21,Platinum,0.32
user_4565,46,Silver,0.31
user_4566,35,Gold,0.53
user_4567,52,Platinum,0.61
user_4568,63,Silver,0.58
user_4569,27,Silver,0.82
user_4570,32,Platinum,0.33
user_4571,48,Silver,0.83
user_4572,33,Gold,0.46
user_4573,54,Gold,0.59
user_4574,48,Platinum,0.01
user_4575,22,Silver,0.48
user_4576,48,Silver,0.57
user_4577,34,Platinum,0.7
user_4578,29,Gold,0.32
user_4579,28,Gold,0.19
user_4580,78,Platinum,0.61
user_4581,46,Gold,0.29
user_4582,42,Silver,0.52
user_4583,22,Platinum,0.66
user_4584,45,Platinum,0.59
user_4585,26,Gold,0.21
user_4586,79,Platinum,0.28
user_4587,63,Silver,0.4
user_4588,70,Platinum,0.56
user_4589,78,Silver,0.38
user_4590,30,Gold,0.76
user_4591,57,Gold,0.88
user_4592,73,Platinum,0.54
user_4593,32,Silver,0.63
user_4594,56,Silver,0.79
user_4595,33,Platinum,0.55
user_4596,61,Platinum,0.22
user_4597,24,Gold,0.16
user_4598,35,Gold,0.95
user_4599,29,Gold,0.13
user_4600,45,Platinum,0.06
user_4601,37,Silver,0.52
user_4602,52,Gold,0.92
user_4603,25,Gold,0.04
user_4604,78,Gold,0.13
user_4605,59,Silver,0.51
user_4606,52,Platinum,0.91
user_4607,41,Gold,0.94
user_4608,73,Platinum,0.46
user_4609,50,Platinum,0.04
user_4610,56,Platinum,0.38
user_4611,58,Gold,0.06
user_4612,76,Gold,0.49
user_4613,41,Platinum,0.2
user_4614,22,Silver,0.5
user_4615,38,Platinum,0.74
user_4616,21,Platinum,0.73
user_4617,62,Platinum,0.64
user_4618,33,Gold,0.68
user_4619,50,Platinum,0.46
user_4620,25,Gold,0.55
user_4621,70,Gold,0.53
user_4622,51,Silver,0.72
user_4623,29,Platinum,0.51
user_4624,48,Platinum,0.16
user_4625,35,Gold,0.99
user_4626,46,Gold,0.53
user_4627,37,Gold,0.33
user_4628,70,Platinum,0.53
user_4629,37,Gold,0.9
user_4630,46,Platinum,0.0
user_4631,30,Gold,0.42
user_4632,29,Gold,0.41
user_4633,57,Platinum,0.3
user_4634,56,Silver,0.71
user_4635,32,Platinum,0.22
user_4636,74,Gold,0.41
user_4637,57,Gold,0.98
user_4638,57,Silver,1.0
user_4639,72,Platinum,0.08
user_4640,36,Gold,0.14
user_4641,26,Platinum,0.65
user_4642,76,Platinum,0.13
user_4643,50,Silver,0.76
user_4644,27,Silver,0.41
user_4645,31,Gold,0.33
user_4646,33,Silver,0.5
user_4647,20,Silver,0.68
user_4648,61,Gold,0.61
user_4649,26,Platinum,0.29
user_4650,25,Platinum,0.93
user_4651,60,Gold,0.76
user_4652,32,Silver,0.04
user_4653,34,Platinum,0.8
user_4654,49,Silver,0.77
user_4655,59,Platinum,0.72
user_4656,41,Gold,0.67
user_4657,76,Gold,0.7
user_4658,27,Silver,0.03
user_4659,77,Silver,0.61
user_4660,45,Silver,0.81
user_4661,73,Gold,0.95
user_4662,61,Platinum,0.99
user_4663,65,Silver,0.0
user_4664,42,Platinum,0.16
user_4665,40,Gold,0.27
user_4666,32,Gold,0.73
user_4667,49,Silver,0.66
user_4668,77,Gold,0.57
user_4669,18,Gold,0.81
user_4670,34,Silver,0.4
user_4671,68,Gold,0.17
user_4672,29,Platinum,0.3
user_4673,41,Silver,0.3
user_4674,20,Platinum,0.88
user_4675,67,Platinum,0.65
user_4676,72,Silver,0.07
user_4677,45,Silver,0.59
user_4678,51,Gold,0.84
user_4679,51,Gold,0.67
user_4680,71,Platinum,0.83
user_4681,56,Platinum,0.67
user_4682,69,Gold,0.41
user_4683,52,Gold,0.51
user_4684,59,Platinum,0.2
user_4685,47,Silver,0.7
user_4686,37,Silver,0.9
user_4687,51,Gold,0.51
user_4688,29,Platinum,0.14
user_4689,29,Silver,0.91
user_4690,44,Gold,0.04
user_4691,73,Silver,0.75
user_4692,37,Gold,0.28
user_4693,78,Silver,0.55
user_4694,62,Silver,0.79
user_4695,34,Gold,0.85
user_4696,74,Platinum,0.46
user_4697,73,Platinum,0.54
user_4698,58,Platinum,0.02
user_4699,42,Gold,0.69
user_4700,39,Platinum,0.83
user_4701,33,Platinum,0.03
user_4702,60,Silver,0.63
user_4703,63,Silver,0.83
user_4704,34,Silver,0.16
user_4705,55,Silver,0.3
user_4706,38,Platinum,0.88
user_4707,77,Platinum,0.54
user_4708,54,Silver,0.9
user_4709,44,Silver,0.41
user_4710,79,Silver,0.46
user_4711,75,Silver,0.95
user_4712,73,Gold,0.45
user_4713,66,Gold,0.93
user_4714,68,Platinum,0.29
user_4715,41,Gold,0.25
user_4716,22,Platinum,0.63
user_4717,29,Platinum,0.94
user_4718,72,Platinum,0.93
user_4719,46,Gold,0.23
user_4720,60,Platinum,0.15
user_4721,53,Platinum,0.64
user_4722,66,Gold,0.21
user_4723,52,Gold,0.37
user_4724,23,Gold,0.72
user_4725,65,Platinum,0.27
user_4726,31,Platinum,0.32
user_4727,50,Gold,0.45
user_4728,53,Platinum,0.71
user_4729,23,Silver,0.67
user_4730,43,Gold,0.55
user_4731,64,Gold,0.95
user_4732,22,Gold,0.38
user_4733,19,Silver,0.06
user_4734,69,Gold,0.46
user_4735,27,Gold,0.2
user_4736,38,Platinum,0.92
user_4737,20,Silver,0.73
user_4738,52,Silver,0.01
user_4739,54,Silver,0.78
user_4740,27,Platinum,0.99
user_4741,46,Gold,0.2
user_4742,48,Platinum,0.51
user_4743,38,Gold,0.83
user_4744,25,Platinum,0.51
user_4745,41,Gold,0.84
user_4746,37,Gold,0.57
user_4747,77,Gold,0.19
user_4748,41,Platinum,0.56
user_4749,44,Platinum,0.09
user_4750,72,Gold,0.35
user_4751,51,Silver,0.42
user_4752,63,Silver,0.34
user_4753,61,Gold,0.85
user_4754,72,Gold,0.55
user_4755,41,Silver,0.13
user_4756,78,Silver,0.63
user_4757,55,Gold,0.31
user_4758,49,Silver,0.63
user_4759,25,Silver,0.71
user_4760,35,Silver,0.23
user_4761,42,Platinum,0.78
user_4762,26,Gold,0.99
user_4763,34,Gold,0.85
user_4764,58,Gold,0.05
user_4765,55,Platinum,0.5
user_4766,49,Gold,0.38
user_4767,31,Gold,0.28
user_4768,33,Platinum,0.74
user_4769,67,Silver,0.77
user_4770,22,Gold,0.39
user_4771,65,Silver,0.71
user_4772,18,Silver,0.11
user_4773,45,Gold,0.76
user_4774,30,Gold,0.9
user_4775,49,Platinum,0.4
user_4776,50,Gold,0.98
user_4777,21,Silver,0.35
user_4778,51,Silver,0.02
user_4779,50,Platinum,0.06
user_4780,53,Silver,0.64
user_4781,63,Platinum,0.61
user_4782,71,Platinum,0.14
user_4783,42,Silver,0.35
user_4784,49,Gold,0.47
user_4785,55,Silver,0.32
user_4786,71,Gold,0.42
user_4787,74,Platinum,0.36
user_4788,47,Silver,0.14
user_4789,49,Platinum,0.61
user_4790,40,Silver,0.05
user_4791,33,Platinum,0.99
user_4792,19,Gold,0.17
user_4793,27,Gold,0.12
user_4794,34,Silver,0.81
user_4795,31,Gold,0.54
user_4796,71,Silver,0.56
user_4797,59,Platinum,0.95
user_4798,74,Silver,0.96
user_4799,69,Gold,0.93
user_4800,48,Platinum,0.4
user_4801,20,Gold,0.38
user_4802,27,Silver,0.62
user_4803,60,Gold,0.35
user_4804,23,Gold,0.64
user_4805,70,Silver,0.83
user_4806,63,Silver,0.31
user_4807,78,Gold,0.03
user_4808,69,Gold,0.21
user_4809,48,Platinum,0.91
user_4810,18,Silver,0.72
user_4811,67,Silver,0.43
user_4812,35,Gold,0.71
user_4813,53,Gold,0.4
user_4814,55,Silver,0.09
user_4815,50,Platinum,0.34
user_4816,61,Silver,0.81
user_4817,54,Platinum,0.52
user_4818,62,Platinum,0.08
user_4819,78,Platinum,0.28
user_4820,29,Gold,0.32
user_4821,47,Platinum,0.29
user_4822,27,Silver,0.83
user_4823,69,Platinum,0.84
user_4824,51,Gold,0.65
user_4825,59,Silver,0.52
user_4826,28,Gold,0.4
user_4827,34,Platinum,0.94
user_4828,41,Platinum,0.51
user_4829,37,Platinum,0.09
user_4830,30,Gold,0.8
user_4831,75,Platinum,0.53
user_4832,34,Platinum,0.28
user_4833,76,Silver,0.29
user_4834,47,Platinum,0.23
user_4835,69,Gold,0.11
user_4836,24,Gold,0.07
user_4837,68,Platinum,0.11
user_4838,30,Silver,0.32
user_4839,22,Platinum,0.45
user_4840,79,Silver,0.04
user_4841,19,Silver,0.54
user_4842,52,Gold,1.0
user_4843,26,Silver,0.85
user_4844,65,Gold,0.73
user_4845,24,Silver,0.5
user_4846,58,Silver,0.9
user_4847,33,Silver,0.58
user_4848,41,Gold,0.49
user_4849,27,Gold,0.71
user_4850,41,Silver,0.76
user_4851,67,Gold,0.17
user_4852,33,Platinum,0.59
user_4853,67,Gold,0.9
user_4854,43,Gold,0.73
user_4855,38,Silver,0.57
user_4856,74,Silver,0.24
user_4857,61,Gold,0.52
user_4858,61,Platinum,0.56
user_4859,76,Gold,0.99
user_4860,20,Silver,0.01
user_4861,23,Silver,0.79
user_4862,28,Platinum,0.52
user_4863,76,Platinum,0.42
user_4864,62,Silver,0.29
user_4865,74,Silver,0.23
user_4866,53,Gold,1.0
user_4867,24,Platinum,0.51
user_4868,61,Silver,0.8
user_4869,79,Silver,0.16
user_4870,57,Silver,0.22
user_4871,63,Silver,0.87
user_4872,59,Platinum,0.8
user_4873,64,Gold,0.19
user_4874,29,Platinum,0.02
user_4875,76,Gold,0.47
user_4876,41,Silver,0.12
user_4877,72,Gold,0.44
user_4878,45,Gold,0.52
user_4879,46,Gold,0.8
user_4880,45,Silver,0.63
user_4881,79,Silver,0.67
user_4882,49,Gold,0.98
user_4883,55,Silver,0.23
user_4884,78,Platinum,0.03
user_4885,73,Platinum,0.16
user_4886,62,Platinum,0.67
user_4887,39,Silver,0.46
user_4888,23,Gold,0.14
user_4889,74,Silver,0.64
user_4890,79,Gold,0.1
user_4891,58,Silver,0.21
user_4892,61,Silver,0.76
user_4893,52,Platinum,0.88
user_4894,53,Platinum,0.97
user_4895,23,Platinum,0.33
user_4896,65,Platinum,0.15
user_4897,62,Silver,0.68
user_4898,27,Platinum,0.05
user_4899,24,Silver,0.55
user_4900,57,Silver,0.5
user_4901,67,Silver,0.44
user_4902,51,Silver,0.75
user_4903,27,Silver,0.5
user_4904,18,Silver,0.11
user_4905,37,Gold,0.75
user_4906,42,Gold,0.86
user_4907,45,Platinum,0.89
user_4908,53,Gold,0.16
user_4909,79,Silver,0.7
user_4910,21,Platinum,0.98
user_4911,77,Platinum,0.98
user_4912,62,Platinum,0.68
user_4913,55,Platinum,0.42
user_4914,71,Silver,0.32
user_4915,65,Silver,0.68
user_4916,52,Gold,0.27
user_4917,69,Silver,0.65
user_4918,53,Silver,0.51
user_4919,59,Gold,0.63
user_4920,37,Platinum,0.35
user_4921,54,Gold,0.22
user_4922,28,Gold,0.18
user_4923,76,Platinum,0.7
user_4924,46,Silver,0.77
user_4925,77,Silver,0.89
user_4926,29,Gold,0.15
user_4927,21,Platinum,0.82
user_4928,32,Silver,0.64
user_4929,52,Gold,0.42
user_4930,31,Silver,0.95
user_4931,26,Gold,0.96
user_4932,70,Silver,0.36
user_4933,62,Platinum,0.63
user_4934,34,Silver,0.11
user_4935,18,Silver,0.99
user_4936,27,Silver,0.55
user_4937,41,Gold,0.03
user_4938,65,Silver,0.68
user_4939,33,Silver,0.54
user_4940,45,Silver,0.2
user_4941,39,Gold,0.35
user_4942,57,Gold,0.87
user_4943,35,Gold,0.39
user_4944,69,Gold,0.59
user_4945,21,Silver,0.44
user_4946,55,Silver,0.28
user_4947,44,Platinum,0.1
user_4948,36,Silver,0.74
user_4949,75,Gold,0.03
user_4950,48,Gold,0.78
user_4951,23,Platinum,0.39
user_4952,54,Platinum,0.87
user_4953,23,Silver,0.61
user_4954,49,Silver,0.71
user_4955,65,Gold,0.68
user_4956,68,Gold,0.59
user_4957,22,Platinum,0.23
user_4958,56,Silver,0.71
user_4959,59,Platinum,0.73
user_4960,27,Silver,0.16
user_4961,53,Silver,0.94
user_4962,36,Gold,0.59
user_4963,46,Gold,0.21
user_4964,22,Silver,0.57
user_4965,61,Silver,0.22
user_4966,74,Platinum,0.13
user_4967,76,Silver,0.52
user_4968,23,Silver,0.76
user_4969,68,Silver,0.68
user_4970,78,Silver,0.51
user_4971,29,Silver,0.89
user_4972,52,Silver,0.59
user_4973,54,Gold,0.06
user_4974,78,Gold,0.55
user_4975,27,Silver,0.36
user_4976,27,Gold,0.6
user_4977,41,Platinum,1.0
user_4978,69,Gold,0.3
user_4979,49,Silver,0.85
user_4980,55,Gold,0.78
user_4981,68,Silver,0.5
user_4982,67,Platinum,0.47
user_4983,58,Silver,0.99
user_4984,67,Silver,0.7
user_4985,54,Gold,0.56
user_4986,57,Platinum,0.79
user_4987,27,Gold,0.3
user_4988,37,Platinum,0.13
user_4989,65,Silver,0.92
user_4990,59,Gold,0.38
user_4991,49,Gold,0.98
user_4992,18,Silver,0.92
user_4993,73,Platinum,0.27
user_4994,56,Platinum,0.7
user_4995,61,Silver,0.73
user_4996,32,Silver,0.08
user_4997,18,Platinum,0.66
user_4998,34,Gold,0.12
user_4999,50,Gold,0.86
user_5000,67,Silver,0.02
