ACTION_ID,VALUE,MEMBERSHIP_LEVEL,CREATION_TIMESTAMP
ACTION_1929,1337,Silver,1742735925985
ACTION_1930,9547,Gold,1726854543572
ACTION_1931,5916,Gold,1740364327665
ACTION_1932,1442,Silver,1737227040113
ACTION_1933,101,Gold,1731778391372
ACTION_1934,7050,Silver,1732490996090
ACTION_1935,2906,Silver,1726327644817
ACTION_1936,9959,Bronze,1728556050245
ACTION_1937,8351,Gold,1745749584614
ACTION_1938,9809,Bronze,1722449869641
ACTION_1939,4361,Platinum,1739211940617
ACTION_1940,1428,Bronze,1739134681055
ACTION_1941,6670,Platinum,1739838287118
ACTION_1942,5311,Gold,1737923817108
ACTION_1943,7264,Gold,1726724914256
ACTION_1944,7433,Silver,1728755690592
ACTION_1945,8531,Gold,1742083609801
ACTION_1946,3828,Bronze,1737028151432
ACTION_1947,5533,Gold,1746767760711
ACTION_1948,8436,Gold,1721203053850
ACTION_1949,5444,Platinum,1747043030938
ACTION_1950,8062,Platinum,1725974749316
ACTION_1951,,Bronze,1740660532272
ACTION_1952,4686,Platinum,1738521221773
ACTION_1953,4003,,1749353465861
ACTION_1954,1038,Platinum,1727298958365
ACTION_1955,,Bronze,1730993925860
ACTION_1956,8295,Gold,1746625863537
ACTION_1957,9409,Platinum,1748343862015
ACTION_1958,2608,,1736652515303
ACTION_1959,2528,Gold,1730152648156
ACTION_1960,104,Gold,1732555411303
ACTION_1961,3812,Platinum,1737307315198
ACTION_1962,814,,1733336852952
ACTION_1963,7295,Bronze,1748504540269
ACTION_1964,1116,,1720214349885
ACTION_1965,5198,Silver,1723062294887
ACTION_1966,7478,Bronze,1735658736385
ACTION_1967,6248,Gold,1720684356065
ACTION_1968,9312,Silver,1732599856291
ACTION_1969,7539,Bronze,1744594646792
ACTION_1970,163,Bronze,1725280152491
ACTION_1971,,Gold,1722436510941
ACTION_1972,,Silver,1721617497783
ACTION_1973,7155,Bronze,1723044889459
ACTION_1974,8608,,1723299700303
ACTION_1975,5919,Gold,1733667915575
ACTION_1976,7034,Platinum,1721533909294
ACTION_1977,4275,Platinum,1745038164942
ACTION_1978,,Platinum,1741999106155
ACTION_1979,9513,,1737590086607
ACTION_1980,8051,Platinum,1741908803420
ACTION_1981,9449,Bronze,1742832779762
ACTION_1982,810,Silver,1732432037000
ACTION_1983,7695,Gold,1744455008079
ACTION_1984,7302,Platinum,1738303985527
ACTION_1985,8581,Platinum,1741958956532
ACTION_1986,7453,Silver,1732079426933
ACTION_1987,8638,Silver,1735005820941
ACTION_1988,5318,Silver,1719827224097
ACTION_1989,276,Bronze,1741466555282
ACTION_1990,537,Silver,1721959534344
ACTION_1991,7437,,1721498700607
ACTION_1992,7697,Bronze,1748894474417
ACTION_1993,4024,Bronze,1727890158168
ACTION_1994,9351,Platinum,1729919783953
ACTION_1995,3096,Platinum,1747136281897
ACTION_1996,7596,Silver,1739441860147
ACTION_1997,9349,Silver,1736110067945
ACTION_1998,3317,Gold,1734268196237
ACTION_1999,,Bronze,1721753191113
ACTION_2000,4667,Silver,1726474644109
ACTION_2001,6941,Gold,1746192343029
ACTION_2002,2910,Gold,1732338045323
ACTION_2003,3848,Bronze,1739640952598
ACTION_2004,5373,Gold,1742571737974
ACTION_2005,2249,Platinum,1741267581084
ACTION_2006,3361,Bronze,1726477515541
ACTION_2007,6098,Bronze,1742158562688
ACTION_2008,4080,Gold,1737057836685
ACTION_2009,,Silver,1731757152500
ACTION_2010,6373,Bronze,1730134029758
ACTION_2011,1666,Platinum,1734861192269
ACTION_2012,2876,Silver,1733568165685
ACTION_2013,8229,Gold,1748166328596
ACTION_2014,5283,Bronze,1720381516954
ACTION_2015,9764,Platinum,1723956362556
ACTION_2016,4825,Silver,1740268120076
ACTION_2017,487,Platinum,1748692063079
ACTION_2018,359,Silver,1748212644528
ACTION_2019,4548,Platinum,1734426274853
ACTION_2020,8677,,1723968429229
ACTION_2021,8872,Gold,1726721677938
ACTION_2022,7989,Platinum,1731895470012
ACTION_2023,6603,,1743416761551
ACTION_2024,,,1735607690598
ACTION_2025,6514,Silver,1741788995476
ACTION_2026,1079,Gold,1732721821032
ACTION_2027,5257,Bronze,1720648005463
ACTION_2028,,Bronze,1732372601709
ACTION_2029,5436,Bronze,1748011261045
ACTION_2030,6722,Gold,1748083187599
ACTION_2031,5630,Bronze,1736825723155
ACTION_2032,7575,,1732320798112
ACTION_2033,5929,Gold,1727029366396
ACTION_2034,226,Silver,1720692837875
ACTION_2035,,Platinum,1729849117185
ACTION_2036,7404,Bronze,1745055255923
ACTION_2037,,Platinum,1745288126767
ACTION_2038,6769,,1742664957223
ACTION_2039,,Silver,1719029850867
ACTION_2040,9370,Bronze,1725834659152
ACTION_2041,1157,Platinum,1732623115654
ACTION_2042,3910,,1735829470851
ACTION_2043,3471,Platinum,1725128778943
ACTION_2044,6192,Silver,1749860983106
ACTION_2045,538,,1721358839350
ACTION_2046,8859,Silver,1747662260851
ACTION_2047,4831,Platinum,1746547379455
ACTION_2048,9606,Gold,1736907628782
ACTION_2049,,Platinum,1741277219617
ACTION_2050,2157,Bronze,1740571242160
ACTION_2051,5576,Platinum,1735476368357
ACTION_2052,9731,Silver,1739839486472
ACTION_2053,4902,Platinum,1730997972881
ACTION_2054,8955,Platinum,1749933574375
ACTION_2055,4602,,1729409654236
ACTION_2056,,Bronze,1743976431728
ACTION_2057,3631,Bronze,1725812642313
ACTION_2058,4556,Bronze,1725957849795
ACTION_2059,6257,Gold,1740108419360
ACTION_2060,1914,Platinum,1745608116382
ACTION_2061,6517,Platinum,1739909067992
ACTION_2062,468,Gold,1747571601420
ACTION_2063,5214,,1720913142027
ACTION_2064,5134,Gold,1724237703170
ACTION_2065,1589,Platinum,1740655606491
ACTION_2066,7102,Platinum,1735329440725
ACTION_2067,,Silver,1743325184645
ACTION_2068,5943,,1747168288506
ACTION_2069,8595,Platinum,1726545353278
ACTION_2070,837,,1725729278377
ACTION_2071,9464,Bronze,1727221058621
ACTION_2072,9783,Bronze,1747680204266
ACTION_2073,6484,Gold,1721097384808
ACTION_2074,6351,Platinum,1720995005538
ACTION_2075,,Gold,1726879488417
ACTION_2076,7363,Bronze,1747304867366
ACTION_2077,8851,Bronze,1724635389791
ACTION_2078,6393,Platinum,1737872494843
ACTION_2079,357,Bronze,1738473202813
ACTION_2080,505,Bronze,1747053244916
ACTION_2081,884,Bronze,1722216560102
ACTION_2082,8247,,1749915235124
ACTION_2083,6588,Platinum,1742715627600
ACTION_2084,783,Silver,1738720350209
ACTION_2085,9889,Gold,1739221911841
ACTION_2086,348,Silver,1750293227008
ACTION_2087,1075,Bronze,1733390770997
ACTION_2088,317,Silver,1720674179309
ACTION_2089,7756,Silver,1739284705870
ACTION_2090,3471,,1731322760119
ACTION_2091,6796,Bronze,1728522223506
ACTION_2092,4675,Bronze,1735597607311
ACTION_2093,8935,Bronze,1725265712659
ACTION_2094,1060,Bronze,1726403056423
ACTION_2095,9555,Bronze,1734580715687
ACTION_2096,8132,Silver,1743986779624
ACTION_2097,8504,,1728858384411
ACTION_2098,3784,,1743098641106
ACTION_2099,1130,Bronze,1734986480650
ACTION_2100,1030,Bronze,1747484540222
ACTION_2101,9540,Silver,1728322420868
ACTION_2102,8399,Silver,1748663510144
ACTION_2103,6665,,1750026796906
ACTION_2104,538,Gold,1746875734662
ACTION_2105,3414,Platinum,1739329653657
ACTION_2106,2495,Platinum,1727151033103
ACTION_2107,1581,Bronze,1725771749544
ACTION_2108,4303,Bronze,1733136745290
ACTION_2109,8801,Bronze,1746831374206
ACTION_2110,9615,Bronze,1740526326426
ACTION_2111,9250,Platinum,1729970318174
ACTION_2112,6152,Bronze,1726165567385
ACTION_2113,2514,Silver,1750215135937
ACTION_2114,8498,Silver,1748744213897
ACTION_2115,166,,1740328836712
ACTION_2116,5086,Silver,1722749170663
ACTION_2117,5787,Gold,1719524016132
ACTION_2118,7252,Platinum,1732606024896
ACTION_2119,4168,Silver,1722848569316
ACTION_2120,6131,Bronze,1726006778768
ACTION_2121,2888,Platinum,1732698838916
ACTION_2122,9928,Bronze,1737456748655
ACTION_2123,4894,Platinum,1722175729962
ACTION_2124,,,1745465192229
ACTION_2125,7861,Silver,1745742348820
ACTION_2126,779,Gold,1740296625175
ACTION_2127,5809,Gold,1732492021152
ACTION_2128,3593,Platinum,1742519312988
ACTION_2129,2785,Silver,1721685486599
ACTION_2130,6594,Gold,1737908580726
ACTION_2131,3581,Silver,1728613343406
ACTION_2132,3281,,1739340708832
ACTION_2133,,Platinum,1724754987789
ACTION_2134,2920,Gold,1742443015482
ACTION_2135,1619,Silver,1738447161314
ACTION_2136,2752,,1748624069404
ACTION_2137,7412,Bronze,1727511446828
ACTION_2138,4608,Platinum,1721751261196
ACTION_2139,1952,Silver,1739328539420
ACTION_2140,9393,Silver,1725319016320
ACTION_2141,7923,Platinum,1728750960556
ACTION_2142,,Bronze,1719332798738
ACTION_2143,1703,Silver,1719287064692
ACTION_2144,6352,Gold,1742820954349
ACTION_2145,5327,Bronze,1730612921007
ACTION_2146,8832,Silver,1746279016923
ACTION_2147,6569,Gold,1720431811922
ACTION_2148,8303,Bronze,1736239868821
ACTION_2149,,Silver,1741707573557
ACTION_2150,1038,Platinum,1748991782974
ACTION_2151,8402,Bronze,1722055614586
ACTION_2152,7058,Platinum,1747991773531
ACTION_2153,1484,Gold,1748292950396
ACTION_2154,4584,Platinum,1739683665934
ACTION_2155,8059,Bronze,1726836114618
ACTION_2156,7227,Gold,1741240199164
ACTION_2157,9251,Platinum,1748443692159
ACTION_2158,1606,Gold,1728716522886
ACTION_2159,4031,Silver,1719164079551
ACTION_2160,7437,Silver,1737699919267
ACTION_2161,1561,Platinum,1736341039024
ACTION_2162,4082,Gold,1735670591464
ACTION_2163,3304,Bronze,1720627348295
ACTION_2164,4964,Silver,1745388022223
ACTION_2165,7140,Gold,1739580511849
ACTION_2166,9134,Bronze,1727424726300
ACTION_2167,6904,Platinum,1721503462608
ACTION_2168,2298,Silver,1744673257376
ACTION_2169,,Silver,1735530989309
ACTION_2170,7125,Bronze,1744814393862
ACTION_2171,6256,,1747908140002
ACTION_2172,8280,Platinum,1729564572663
ACTION_2173,2709,Gold,1719694110073
ACTION_2174,3177,Gold,1740736607354
ACTION_2175,7222,Platinum,1730140869050
ACTION_2176,2264,,1743126027562
ACTION_2177,,Gold,1744768381210
ACTION_2178,7441,Platinum,1739593467881
ACTION_2179,4841,Silver,1747715747496
ACTION_2180,6164,,1728429369562
ACTION_2181,9556,Gold,1728231795914
ACTION_2182,3599,Gold,1728989386715
ACTION_2183,316,Gold,1738930332818
ACTION_2184,7044,Gold,1743881599043
ACTION_2185,6410,Bronze,1734821369414
ACTION_2186,2095,Silver,1740713796020
ACTION_2187,6394,,1726911422859
ACTION_2188,6875,Silver,1729556401805
ACTION_2189,,Platinum,1748555858998
ACTION_2190,8650,Gold,1733607721913
ACTION_2191,6782,Silver,1733930063606
ACTION_2192,7368,,1724914455426
ACTION_2193,6464,Bronze,1745272968701
ACTION_2194,6365,Bronze,1738891009928
ACTION_2195,4704,Gold,1724197158384
ACTION_2196,8372,Silver,1722531033605
ACTION_2197,,Gold,1729706538561
ACTION_2198,5537,Bronze,1740745764358
ACTION_2199,8382,Silver,1724218949990
ACTION_2200,4332,Silver,1737781445451
ACTION_2201,3038,Silver,1721174902598
ACTION_2202,4895,Gold,1727872530818
ACTION_2203,7146,Gold,1750089467944
ACTION_2204,2429,Platinum,1742622848522
ACTION_2205,3741,Bronze,1728933344361
ACTION_2206,6846,Silver,1733017540753
ACTION_2207,7944,Platinum,1739000055482
ACTION_2208,3900,Platinum,1749826064901
ACTION_2209,9210,,1725012785716
ACTION_2210,6761,Platinum,1740058165290
ACTION_2211,2181,Platinum,1741779119485
ACTION_2212,9175,Platinum,1740899390751
ACTION_2213,2769,,1721213350482
ACTION_2214,5753,Gold,1722405495947
ACTION_2215,4915,Platinum,1741259812739
ACTION_2216,6516,Gold,1726609369357
ACTION_2217,9485,Bronze,1731894646693
ACTION_2218,7491,Gold,1729723804351
ACTION_2219,4574,Bronze,1739613416401
ACTION_2220,459,Platinum,1719530721090
ACTION_2221,5206,Gold,1720004260942
ACTION_2222,6302,Platinum,1736521501575
ACTION_2223,9381,Bronze,1750307460619
ACTION_2224,2341,Gold,1750412225013
ACTION_2225,2258,Platinum,1727243145585
ACTION_2226,4309,Silver,1729258906654
ACTION_2227,3854,Bronze,1747926320499
ACTION_2228,,,1723977812637
ACTION_2229,,Silver,1745611535084
ACTION_2230,1820,Gold,1730226407299
ACTION_2231,9381,Bronze,1744982267699
ACTION_2232,,,1733883207923
ACTION_2233,8341,,1740485389671
ACTION_2234,6764,Silver,1747918075937
ACTION_2235,8618,Gold,1741974729546
ACTION_2236,3353,Platinum,1720880948801
ACTION_2237,5046,Silver,1741181999629
ACTION_2238,6248,Platinum,1738280840696
ACTION_2239,5602,,1744491067976
ACTION_2240,6530,Platinum,1730099641474
ACTION_2241,3326,,1725453682750
ACTION_2242,,Platinum,1728938131776
ACTION_2243,1333,Gold,1729686690080
ACTION_2244,8075,Platinum,1735584383725
ACTION_2245,1552,Platinum,1740191977347
ACTION_2246,3872,Silver,1742018050150
ACTION_2247,6614,Bronze,1725726866365
ACTION_2248,7231,Platinum,1727993275950
ACTION_2249,8515,Platinum,1731113496875
ACTION_2250,5875,,1733174686092
ACTION_2251,1547,Gold,1736511451493
ACTION_2252,755,,1720776946384
ACTION_2253,1632,Bronze,1749372273972
ACTION_2254,2661,Platinum,1742771817504
ACTION_2255,1094,Platinum,1733462487354
ACTION_2256,8616,Bronze,1738390341618
ACTION_2257,5004,Bronze,1738759340596
ACTION_2258,3415,Platinum,1746694086984
ACTION_2259,1817,Bronze,1732654709416
ACTION_2260,2815,,1739804662047
ACTION_2261,7204,Bronze,1749224154918
ACTION_2262,7576,Platinum,1727195505266
ACTION_2263,7916,Silver,1734516364526
ACTION_2264,3733,Gold,1733636810052
ACTION_2265,9436,Silver,1735768772862
ACTION_2266,683,Gold,1741965474804
ACTION_2267,5421,Platinum,1740092702295
ACTION_2268,9222,,1736775465361
ACTION_2269,9732,Bronze,1725576387546
ACTION_2270,6810,Silver,1746507753842
ACTION_2271,5716,Gold,1737793640307
ACTION_2272,1448,Platinum,1739833545113
ACTION_2273,6200,Bronze,1722876232437
ACTION_2274,1715,Bronze,1744708512830
ACTION_2275,9297,Gold,1741522592262
ACTION_2276,201,Bronze,1723977523812
ACTION_2277,9841,Bronze,1747439650998
ACTION_2278,8573,Gold,1724761745654
ACTION_2279,8872,Silver,1723490648597
ACTION_2280,9961,Bronze,1744078051480
ACTION_2281,7665,Platinum,1723214117313
ACTION_2282,1976,Gold,1731333510317
ACTION_2283,8589,Silver,1738043051412
ACTION_2284,4480,Bronze,1734383308630
ACTION_2285,3795,Gold,1744006718413
ACTION_2286,,Platinum,1728067006049
ACTION_2287,9865,Silver,1719238160656
ACTION_2288,6110,,1745544963017
ACTION_2289,7060,Bronze,1731758517923
ACTION_2290,6502,Platinum,1729574231534
ACTION_2291,2052,Platinum,1723913277835
ACTION_2292,9007,Bronze,1739533448410
ACTION_2293,5643,Bronze,1749012121481
ACTION_2294,9505,Silver,1720809254286
ACTION_2295,6675,Platinum,1725670606748
ACTION_2296,7236,Bronze,1741150377529
ACTION_2297,1295,Bronze,1740297789238
ACTION_2298,867,,1749166940954
ACTION_2299,6930,Platinum,1736894483319
ACTION_2300,5253,Bronze,1724777943030
ACTION_2301,2700,Silver,1721453923283
ACTION_2302,7307,,1730928174125
ACTION_2303,8740,Bronze,1750405260749
ACTION_2304,1331,Silver,1745941729140
ACTION_2305,,Gold,1741318490349
ACTION_2306,7132,Bronze,1745374888944
ACTION_2307,2553,Silver,1740154138281
ACTION_2308,913,Gold,1735307361285
ACTION_2309,,Gold,1733728625387
ACTION_2310,5736,Bronze,1749000140324
ACTION_2311,3690,,1726543101119
ACTION_2312,4920,Silver,1727947826442
ACTION_2313,9853,Bronze,1722648930013
ACTION_2314,5133,,1744424960750
ACTION_2315,5129,Platinum,1719292316208
ACTION_2316,7121,Silver,1731209274979
ACTION_2317,8646,Gold,1733716382149
ACTION_2318,3893,Bronze,1730849449050
ACTION_2319,8363,Silver,1738665560647
ACTION_2320,3627,Silver,1748418915707
ACTION_2321,2617,Gold,1741474254255
ACTION_2322,4323,Silver,1724690541383
ACTION_2323,2875,Gold,1740551440178
ACTION_2324,8161,Silver,1747599213356
ACTION_2325,6439,Gold,1743033844560
ACTION_2326,1097,Bronze,1741498927723
ACTION_2327,1657,Platinum,1733309509905
ACTION_2328,9761,Gold,1722551873952
ACTION_2329,7701,,1745398662875
ACTION_2330,3981,Silver,1746252386517
ACTION_2331,1172,Gold,1741541555656
ACTION_2332,5761,Bronze,1735096410720
ACTION_2333,2162,Bronze,1736015780838
ACTION_2334,9637,Silver,1726873095417
ACTION_2335,2496,Gold,1719180602940
ACTION_2336,4236,Platinum,1745338888626
ACTION_2337,9510,Silver,1723579771489
ACTION_2338,7147,Gold,1722569964954
ACTION_2339,6927,Silver,1722166473629
ACTION_2340,3175,Platinum,1726581035651
ACTION_2341,4551,,1738079797164
ACTION_2342,6238,Bronze,1742251811834
ACTION_2343,8694,Silver,1742592470903
ACTION_2344,534,Silver,1748088004285
ACTION_2345,1638,Silver,1724596670894
ACTION_2346,6939,Bronze,1745850405973
ACTION_2347,7174,Gold,1727004546501
ACTION_2348,3985,,1733025433407
ACTION_2349,655,Gold,1719067434258
ACTION_2350,6051,Bronze,1719144655443
ACTION_2351,3648,Platinum,1739077926721
ACTION_2352,6389,Bronze,1720564292619
ACTION_2353,8057,Gold,1745286682367
ACTION_2354,9399,Silver,1720499028413
ACTION_2355,6012,Platinum,1739629475046
ACTION_2356,8965,Silver,1721366280235
ACTION_2357,8660,Platinum,1724724600756
ACTION_2358,,,1731193518129
ACTION_2359,7037,Silver,1738901899421
ACTION_2360,8915,Gold,1738755605419
ACTION_2361,5425,Platinum,1732874666011
ACTION_2362,5451,Platinum,1720853979589
ACTION_2363,388,Silver,1732883686477
ACTION_2364,9276,Bronze,1745890439797
ACTION_2365,7267,Bronze,1747317292530
ACTION_2366,,Gold,1720646880550
ACTION_2367,7528,Bronze,1742441950427
ACTION_2368,,Platinum,1720178085069
ACTION_2369,8399,Silver,1742657266603
ACTION_2370,,Gold,1739686747216
ACTION_2371,9076,Silver,1738488011044
ACTION_2372,2503,Bronze,1720906468639
ACTION_2373,1770,Platinum,1725620449849
ACTION_2374,,Gold,1740086052979
ACTION_2375,876,Bronze,1722866370758
ACTION_2376,7621,Gold,1720313334753
ACTION_2377,2034,Bronze,1724577160774
ACTION_2378,4631,Bronze,1745042127998
ACTION_2379,1630,,1723539453047
ACTION_2380,9298,Bronze,1725813909453
ACTION_2381,7653,Platinum,1746845771203
ACTION_2382,,Bronze,1722635801325
ACTION_2383,8701,Silver,1746967586056
ACTION_2384,5900,Platinum,1744878673974
ACTION_2385,1296,Bronze,1745504381129
ACTION_2386,3602,Silver,1743349587159
ACTION_2387,2791,Bronze,1750123037515
ACTION_2388,,Gold,1727259734089
ACTION_2389,6994,,1736623341325
ACTION_2390,3734,Silver,1732315897654
ACTION_2391,9872,Silver,1749965055322
ACTION_2392,8030,,1722370193025
ACTION_2393,9666,Platinum,1722051429255
ACTION_2394,9064,Gold,1722436616458
ACTION_2395,6671,Bronze,1730502788312
ACTION_2396,8724,Bronze,1728085700801
ACTION_2397,8632,Gold,1739527935925
ACTION_2398,2626,Silver,1747112582560
ACTION_2399,4204,Gold,1724349153877
ACTION_2400,2970,Silver,1729944407422
ACTION_2401,5947,Platinum,1718902198696
ACTION_2402,4628,Gold,1735101698376
ACTION_2403,6196,Gold,1726249652610
ACTION_2404,1141,Silver,1729790209447
ACTION_2405,4713,Platinum,1729979451644
ACTION_2406,8374,Silver,1740563130077
ACTION_2407,,Platinum,1724479872999
ACTION_2408,5169,Gold,1735147133665
ACTION_2409,7593,Platinum,1745138515334
ACTION_2410,9008,Silver,1742545620194
ACTION_2411,161,Gold,1749181024518
ACTION_2412,8763,Gold,1747189403944
ACTION_2413,1004,Bronze,1748718732308
ACTION_2414,2118,Bronze,1721081617456
ACTION_2415,8683,Bronze,1726248373520
ACTION_2416,3322,Bronze,1726150662629
ACTION_2417,3440,Platinum,1733372070206
ACTION_2418,710,Platinum,1725362488755
ACTION_2419,8141,Silver,1745840810091
ACTION_2420,8707,Gold,1718988541359
ACTION_2421,5399,Bronze,1738504299544
ACTION_2422,4045,Gold,1736846692945
ACTION_2423,8822,Gold,1737312854431
ACTION_2424,2007,Silver,1728275331525
ACTION_2425,4141,Silver,1721986797955
ACTION_2426,4367,Platinum,1749405814692
ACTION_2427,962,Platinum,1727921511708
ACTION_2428,8133,Gold,1746836342556
ACTION_2429,4764,Platinum,1720995450025
ACTION_2430,9937,Bronze,1734990443326
ACTION_2431,2081,Platinum,1742615089093
ACTION_2432,9553,Gold,1727668677659
ACTION_2433,9153,Gold,1727865584492
ACTION_2434,9001,,1726606171345
ACTION_2435,8208,,1727812927906
ACTION_2436,256,Silver,1739178865685
ACTION_2437,7298,Gold,1739280573386
ACTION_2438,,,1730364027792
ACTION_2439,5522,Gold,1732395499202
ACTION_2440,206,Gold,1720604096937
ACTION_2441,2664,,1722963968115
ACTION_2442,7587,Silver,1724603226631
ACTION_2443,7027,,1735228437994
ACTION_2444,7490,Platinum,1742622962773
ACTION_2445,7172,Bronze,1748451979163
ACTION_2446,9990,Gold,1746807545225
ACTION_2447,4783,Platinum,1720997422712
ACTION_2448,8359,Gold,1728596549960
ACTION_2449,2286,Platinum,1737205368187
ACTION_2450,3204,Bronze,1719595163748
ACTION_2451,1467,Platinum,1741212029348
ACTION_2452,5593,Gold,1735147181164
ACTION_2453,1638,Gold,1726205573845
ACTION_2454,5954,Silver,1745883306869
ACTION_2455,5656,,1736630696167
ACTION_2456,4222,Silver,1748447187607
ACTION_2457,7062,Platinum,1744157879544
ACTION_2458,4388,Platinum,1726775083237
ACTION_2459,9947,Platinum,1738996014087
ACTION_2460,7201,Bronze,1734027100449
ACTION_2461,740,Silver,1726846613902
ACTION_2462,5868,Gold,1741109241714
ACTION_2463,,Silver,1744150763685
ACTION_2464,4884,Silver,1734643520239
ACTION_2465,,Platinum,1722439949116
ACTION_2466,8379,Platinum,1736534929608
ACTION_2467,8122,Bronze,1730304189412
ACTION_2468,9029,Gold,1747587388538
ACTION_2469,6835,Gold,1745162267013
ACTION_2470,1312,Gold,1721110783287
ACTION_2471,5898,Platinum,1728690017123
ACTION_2472,6016,Silver,1745980641266
ACTION_2473,3320,Gold,1749108521524
ACTION_2474,,Bronze,1734052402350
ACTION_2475,1731,Platinum,1720897961715
ACTION_2476,3154,,1746518111416
ACTION_2477,8996,Platinum,1741597543415
