corridor_id,success_rate_7d,latency_ms,cost_score,status,corridor_type,past_retry_success_rate,label
IN_EU,0.55,130,0.52,ACTIVE,secondary,0.7,0
EU_IN,0.41,228,0.98,ACTIVE,primary,0.3,0
IN_EU,0.77,486,0.33,ACTIVE,primary,0.4,0
SG_US,0.59,202,0.55,ACTIVE,secondary,0.9,0
SG_US,0.83,157,0.13,ACTIVE,secondary,0.38,1
SG_US,0.38,327,0.89,ACTIVE,secondary,0.64,0
IN_US,0.2,483,0.26,ACTIVE,primary,0.92,1
IN_SG,0.21,496,0.13,ACTIVE,primary,0.88,1
IN_SG,0.79,123,0.53,ACTIVE,primary,0.67,1
IN_EU,0.8,349,0.79,ACTIVE,secondary,0.54,0
SG_US,0.93,341,0.93,ACTIVE,secondary,0.46,1
IN_US,0.97,479,0.79,ACTIVE,primary,0.36,0
EU_IN,0.62,221,0.68,ACTIVE,primary,0.3,1
EU_IN,0.35,475,0.33,ACTIVE,primary,0.39,0
EU_IN,0.6,209,0.12,BLOCKED,secondary,0.92,0
IN_US,0.82,231,0.35,ACTIVE,secondary,0.83,1
IN_EU,0.38,353,0.26,ACTIVE,primary,0.63,0
EU_US,0.69,323,0.88,ACTIVE,secondary,0.56,0
IN_SG,0.88,271,0.2,ACTIVE,secondary,0.33,1
SG_US,0.35,460,0.98,BLOCKED,primary,0.3,0
SG_US,0.75,445,0.53,ACTIVE,primary,0.45,1
EU_IN,0.22,177,0.97,ACTIVE,primary,0.24,0
IN_SG,0.54,437,0.47,ACTIVE,primary,0.99,1
SG_US,0.43,230,0.72,ACTIVE,primary,0.64,0
EU_IN,0.3,97,0.75,ACTIVE,primary,0.35,0
EU_IN,0.29,393,0.77,ACTIVE,primary,0.73,0
IN_US,0.42,380,0.23,ACTIVE,secondary,0.27,0
IN_SG,0.97,345,0.23,ACTIVE,secondary,0.65,1
EU_US,0.92,476,0.81,ACTIVE,secondary,0.62,0
EU_IN,0.81,269,0.41,ACTIVE,secondary,0.88,1
SG_US,0.33,248,0.26,BLOCKED,primary,0.39,0
IN_US,0.86,391,0.43,ACTIVE,primary,0.48,1
IN_EU,0.42,338,0.34,ACTIVE,secondary,0.77,1
IN_SG,0.73,252,0.16,ACTIVE,primary,0.99,1
IN_EU,0.58,203,0.88,ACTIVE,primary,0.5,0
IN_EU,0.33,362,0.36,ACTIVE,secondary,0.33,0
IN_US,0.48,356,0.97,ACTIVE,secondary,0.85,0
EU_US,0.77,109,0.91,ACTIVE,secondary,0.84,1
IN_EU,0.49,192,0.24,ACTIVE,primary,0.77,1
EU_IN,0.65,486,0.18,ACTIVE,secondary,0.75,1
EU_IN,0.77,369,0.83,ACTIVE,primary,0.97,1
IN_EU,0.32,180,0.93,ACTIVE,secondary,0.59,0
SG_US,0.31,187,0.28,ACTIVE,primary,0.58,0
SG_US,0.96,163,0.91,ACTIVE,secondary,0.4,0
IN_SG,0.21,323,0.43,ACTIVE,primary,0.33,0
IN_US,0.35,234,0.14,ACTIVE,secondary,0.22,1
SG_US,0.4,182,0.81,ACTIVE,secondary,0.5,1
EU_IN,0.52,369,0.16,BLOCKED,secondary,0.63,0
IN_SG,0.24,338,0.55,ACTIVE,secondary,0.37,1
IN_SG,0.28,281,0.96,ACTIVE,primary,0.88,0
SG_US,0.24,161,0.68,ACTIVE,secondary,0.7,0
IN_EU,0.75,229,0.19,ACTIVE,secondary,0.6,1
EU_US,0.98,389,0.99,ACTIVE,primary,0.77,1
IN_US,0.98,125,0.62,ACTIVE,secondary,0.48,0
SG_US,0.42,270,0.18,ACTIVE,secondary,0.3,0
IN_US,0.74,240,0.13,ACTIVE,primary,0.32,0
IN_US,0.58,201,0.4,BLOCKED,secondary,0.48,0
IN_EU,0.7,376,0.14,ACTIVE,primary,0.33,1
SG_US,0.51,313,0.56,ACTIVE,primary,0.64,0
EU_US,0.77,392,0.36,ACTIVE,primary,0.98,0
IN_EU,0.62,320,0.95,ACTIVE,primary,0.21,0
EU_US,0.91,365,0.25,ACTIVE,secondary,0.46,1
EU_US,0.53,78,0.3,ACTIVE,secondary,0.6,1
IN_US,0.52,320,0.59,ACTIVE,secondary,0.65,1
SG_US,0.42,88,0.96,ACTIVE,secondary,0.58,1
IN_SG,0.37,409,0.81,ACTIVE,primary,0.5,1
EU_IN,0.92,92,0.99,ACTIVE,secondary,0.79,1
SG_US,0.44,70,0.76,BLOCKED,primary,0.79,0
IN_SG,0.52,175,0.86,ACTIVE,secondary,0.76,1
IN_US,0.58,76,0.68,ACTIVE,secondary,0.52,1
SG_US,0.24,245,0.2,ACTIVE,primary,0.7,0
IN_SG,0.24,77,0.18,ACTIVE,primary,0.74,1
EU_US,0.94,143,0.84,BLOCKED,primary,0.22,0
SG_US,0.6,329,0.61,ACTIVE,secondary,0.28,1
IN_SG,0.83,214,0.55,ACTIVE,secondary,0.81,1
SG_US,0.89,410,0.81,ACTIVE,secondary,0.41,1
EU_US,0.81,109,0.17,ACTIVE,secondary,0.35,1
SG_US,0.43,71,0.65,ACTIVE,secondary,0.83,1
SG_US,0.4,292,0.12,ACTIVE,primary,0.6,1
SG_US,0.32,493,0.87,ACTIVE,primary,0.21,0
IN_SG,0.21,114,0.66,ACTIVE,primary,0.81,1
IN_EU,0.74,73,0.3,ACTIVE,secondary,0.69,1
EU_IN,0.63,444,0.83,ACTIVE,secondary,0.34,1
IN_SG,0.27,97,0.32,ACTIVE,primary,0.86,1
IN_EU,0.86,271,0.86,ACTIVE,primary,0.33,0
SG_US,0.26,337,0.8,ACTIVE,primary,0.54,1
IN_SG,0.96,418,0.29,ACTIVE,primary,0.53,1
EU_IN,0.58,492,0.5,ACTIVE,primary,0.8,1
SG_US,0.7,464,0.25,BLOCKED,primary,0.63,0
IN_EU,0.92,248,0.65,ACTIVE,secondary,0.24,0
IN_US,0.93,258,0.62,ACTIVE,primary,0.63,1
IN_EU,0.85,363,0.46,ACTIVE,primary,0.55,1
EU_US,0.3,132,0.28,ACTIVE,secondary,0.9,0
SG_US,0.46,368,0.15,ACTIVE,primary,0.77,1
IN_EU,0.92,214,0.68,ACTIVE,primary,0.93,1
IN_US,0.24,72,0.98,ACTIVE,primary,0.42,0
IN_EU,0.35,239,0.53,ACTIVE,secondary,0.75,1
EU_US,0.7,402,0.33,ACTIVE,primary,0.83,0
IN_EU,0.98,321,0.4,ACTIVE,secondary,0.42,1
IN_EU,0.56,379,0.51,ACTIVE,primary,0.93,1
SG_US,0.25,68,0.81,BLOCKED,primary,0.51,0
SG_US,0.22,460,0.14,ACTIVE,secondary,0.87,1
SG_US,0.27,476,0.61,ACTIVE,primary,0.51,0
IN_EU,0.95,307,0.23,BLOCKED,secondary,0.74,0
IN_SG,0.27,396,0.76,ACTIVE,primary,0.9,0
EU_IN,0.48,248,0.15,ACTIVE,primary,0.3,1
IN_US,0.61,229,0.67,BLOCKED,secondary,0.89,0
SG_US,0.72,128,0.77,ACTIVE,secondary,0.88,0
EU_IN,0.87,371,0.28,BLOCKED,primary,0.7,0
EU_IN,0.45,169,0.99,ACTIVE,primary,0.41,0
EU_IN,0.98,84,0.91,ACTIVE,primary,0.31,1
EU_IN,0.37,282,0.51,ACTIVE,primary,0.94,0
SG_US,0.58,171,0.22,BLOCKED,secondary,0.77,0
EU_US,0.92,344,0.18,ACTIVE,secondary,0.62,1
IN_EU,0.34,247,0.98,ACTIVE,primary,0.78,0
IN_EU,0.75,417,1.0,ACTIVE,secondary,0.67,0
IN_EU,0.21,195,0.74,ACTIVE,primary,0.54,0
IN_SG,0.71,490,0.22,ACTIVE,secondary,0.47,0
SG_US,0.86,85,0.96,ACTIVE,secondary,0.66,1
SG_US,0.56,257,0.52,ACTIVE,primary,0.65,1
IN_EU,0.96,196,0.75,ACTIVE,secondary,0.84,1
SG_US,0.28,456,0.69,BLOCKED,secondary,0.37,0
SG_US,0.42,293,0.76,ACTIVE,secondary,0.24,1
IN_SG,0.85,51,0.64,ACTIVE,primary,0.78,1
IN_EU,0.63,179,0.16,BLOCKED,primary,0.98,0
EU_IN,0.31,475,0.58,ACTIVE,secondary,0.22,1
IN_EU,0.91,395,0.74,ACTIVE,primary,0.38,1
IN_SG,0.93,452,0.19,ACTIVE,secondary,0.41,1
EU_US,0.46,370,0.11,BLOCKED,primary,0.25,1
EU_IN,0.73,317,0.22,ACTIVE,secondary,0.55,1
IN_EU,0.78,365,0.97,ACTIVE,secondary,0.5,1
EU_US,0.85,187,0.64,ACTIVE,primary,0.78,1
IN_EU,0.25,382,0.45,ACTIVE,secondary,0.23,0
EU_US,0.67,468,0.71,ACTIVE,secondary,0.91,1
EU_IN,0.58,156,0.95,ACTIVE,secondary,0.97,0
EU_US,0.58,394,0.86,ACTIVE,secondary,0.42,0
IN_EU,0.45,248,0.94,ACTIVE,primary,0.81,0
EU_US,0.52,377,0.26,ACTIVE,secondary,0.46,0
IN_EU,0.66,131,0.52,ACTIVE,secondary,0.91,0
IN_EU,0.65,353,0.39,ACTIVE,secondary,0.71,0
SG_US,0.99,471,0.47,BLOCKED,primary,0.28,0
EU_IN,0.56,345,0.21,ACTIVE,secondary,0.22,1
IN_SG,0.76,473,0.71,ACTIVE,secondary,0.73,0
IN_EU,0.93,257,0.84,ACTIVE,secondary,0.39,1
IN_US,0.21,244,0.24,ACTIVE,secondary,0.43,1
IN_US,0.22,101,0.57,ACTIVE,secondary,0.53,1
IN_US,0.81,197,0.76,ACTIVE,primary,0.47,1
IN_US,0.46,206,0.19,ACTIVE,primary,0.53,1
IN_EU,0.39,220,0.46,ACTIVE,primary,0.63,0
IN_US,0.41,178,0.42,ACTIVE,primary,0.2,0
EU_US,0.5,424,0.69,ACTIVE,secondary,0.8,1
IN_EU,0.92,469,0.15,ACTIVE,primary,0.83,1
IN_SG,0.95,95,0.26,ACTIVE,secondary,0.88,1
IN_US,0.65,266,0.78,ACTIVE,secondary,0.9,0
SG_US,0.37,186,0.24,ACTIVE,primary,0.84,1
IN_US,0.82,390,0.83,ACTIVE,secondary,0.52,1
IN_US,0.92,371,0.76,ACTIVE,secondary,0.52,1
EU_IN,0.24,369,0.37,BLOCKED,primary,0.22,0
IN_SG,0.9,199,0.68,ACTIVE,secondary,0.93,0
SG_US,0.79,285,0.72,BLOCKED,primary,0.5,1
IN_US,0.39,84,0.84,ACTIVE,secondary,0.59,1
EU_US,0.53,237,0.36,ACTIVE,secondary,0.76,1
EU_US,0.56,230,0.17,ACTIVE,secondary,0.86,1
SG_US,0.23,82,0.33,ACTIVE,primary,0.73,1
IN_EU,0.68,495,0.71,ACTIVE,secondary,0.65,1
IN_EU,0.69,283,0.87,ACTIVE,primary,0.22,0
IN_SG,0.72,256,0.65,ACTIVE,primary,0.36,0
SG_US,0.35,335,0.53,ACTIVE,secondary,0.55,0
EU_IN,0.95,228,0.84,ACTIVE,secondary,0.66,1
EU_IN,0.33,125,0.47,ACTIVE,secondary,0.3,1
IN_SG,0.89,348,0.52,ACTIVE,secondary,0.77,1
SG_US,0.91,297,0.61,ACTIVE,secondary,0.78,1
IN_SG,0.94,276,0.13,ACTIVE,primary,0.41,0
SG_US,0.89,487,0.21,ACTIVE,primary,0.41,0
EU_IN,0.9,228,0.75,ACTIVE,secondary,0.49,0
EU_US,0.63,134,0.46,BLOCKED,primary,0.86,1
SG_US,0.65,108,0.65,ACTIVE,primary,0.74,1
SG_US,0.21,74,0.41,ACTIVE,primary,0.22,0
IN_US,0.36,405,0.44,BLOCKED,primary,0.98,1
SG_US,0.52,330,0.66,ACTIVE,primary,0.65,1
IN_US,0.65,450,0.42,ACTIVE,primary,0.8,0
EU_IN,0.28,124,0.62,ACTIVE,secondary,0.49,0
EU_IN,0.22,386,0.54,ACTIVE,secondary,0.95,1
IN_US,0.55,265,0.23,ACTIVE,primary,0.66,1
IN_US,0.96,137,0.65,ACTIVE,secondary,0.57,1
IN_EU,0.22,251,0.52,ACTIVE,primary,0.32,0
EU_US,0.54,377,0.56,ACTIVE,primary,0.97,1
IN_SG,0.7,379,0.99,BLOCKED,secondary,0.75,0
EU_US,0.68,476,0.99,ACTIVE,secondary,0.47,1
IN_US,0.54,126,0.43,ACTIVE,primary,0.8,1
EU_IN,0.26,387,0.73,ACTIVE,secondary,0.63,0
IN_EU,0.29,175,0.33,ACTIVE,secondary,0.72,1
EU_US,0.36,431,0.65,ACTIVE,primary,0.69,0
EU_US,0.82,370,0.52,ACTIVE,secondary,0.51,1
IN_US,0.86,235,0.3,ACTIVE,secondary,0.24,0
EU_IN,0.58,377,0.58,BLOCKED,primary,0.5,1
IN_EU,0.85,254,0.31,ACTIVE,secondary,0.45,1
IN_SG,0.5,135,0.85,ACTIVE,secondary,0.36,0
EU_IN,0.33,176,0.6,ACTIVE,primary,0.95,1
EU_IN,0.41,499,0.26,ACTIVE,secondary,0.99,1
SG_US,0.7,191,0.71,ACTIVE,secondary,0.5,1
IN_SG,0.34,496,0.37,ACTIVE,primary,0.94,1
EU_US,0.82,473,0.76,ACTIVE,secondary,0.92,1
EU_IN,0.49,127,0.3,ACTIVE,secondary,0.54,0
IN_US,0.94,463,0.93,ACTIVE,secondary,0.32,0
SG_US,0.28,107,0.18,ACTIVE,secondary,0.67,1
SG_US,0.29,424,0.33,BLOCKED,primary,0.5,0
IN_EU,0.58,118,0.17,BLOCKED,primary,0.44,0
SG_US,0.26,369,0.97,ACTIVE,secondary,0.44,0
EU_US,0.64,332,0.49,ACTIVE,primary,0.4,1
EU_IN,0.66,155,0.25,ACTIVE,primary,0.66,1
SG_US,0.51,208,0.93,ACTIVE,primary,0.52,1
EU_US,0.91,250,0.87,ACTIVE,primary,0.45,1
IN_SG,0.26,244,0.3,ACTIVE,primary,0.31,0
EU_IN,0.95,403,0.95,ACTIVE,secondary,0.78,1
EU_US,0.28,216,0.49,ACTIVE,secondary,0.38,0
IN_SG,0.71,349,0.5,ACTIVE,primary,0.47,1
IN_SG,0.56,295,0.64,ACTIVE,secondary,0.28,1
SG_US,0.33,74,0.83,ACTIVE,primary,0.61,1
EU_US,0.79,261,0.49,BLOCKED,primary,0.43,0
EU_IN,0.59,307,0.82,ACTIVE,secondary,0.79,1
EU_US,0.37,107,0.74,ACTIVE,primary,0.48,0
IN_SG,0.73,160,0.32,ACTIVE,secondary,0.75,1
IN_EU,0.61,142,0.35,ACTIVE,secondary,0.92,1
EU_US,0.26,240,0.41,ACTIVE,primary,0.37,0
EU_US,0.48,468,0.9,ACTIVE,secondary,0.34,0
EU_US,0.32,199,0.61,ACTIVE,primary,0.36,0
EU_IN,0.36,451,0.25,ACTIVE,primary,0.57,0
IN_SG,0.39,328,0.42,ACTIVE,primary,0.41,1
EU_US,0.95,306,0.79,ACTIVE,secondary,0.55,1
EU_US,0.31,383,0.98,ACTIVE,secondary,0.78,0
EU_IN,0.79,463,0.51,ACTIVE,primary,0.6,0
EU_US,0.74,149,0.54,ACTIVE,secondary,0.63,0
IN_EU,0.39,480,0.73,ACTIVE,primary,0.7,1
IN_EU,0.46,96,0.4,ACTIVE,secondary,0.79,1
IN_US,0.4,293,0.78,ACTIVE,secondary,0.35,1
EU_IN,0.63,138,0.3,ACTIVE,secondary,0.51,1
IN_SG,0.51,308,0.74,BLOCKED,primary,0.45,0
IN_US,0.4,419,0.55,ACTIVE,secondary,0.5,0
IN_US,0.87,466,0.55,ACTIVE,secondary,0.7,0
IN_SG,0.96,436,0.82,ACTIVE,primary,0.7,1
IN_EU,0.93,281,0.27,BLOCKED,primary,0.23,1
EU_IN,0.97,316,0.84,ACTIVE,primary,0.75,1
IN_US,0.29,211,0.93,ACTIVE,primary,0.56,0
SG_US,0.28,189,0.13,ACTIVE,primary,0.82,1
IN_SG,0.91,419,0.38,ACTIVE,secondary,0.42,1
IN_SG,0.57,300,0.56,BLOCKED,secondary,0.84,1
IN_SG,0.89,169,0.17,ACTIVE,secondary,0.35,0
IN_SG,0.3,248,0.77,ACTIVE,secondary,0.69,1
IN_SG,0.75,259,0.43,ACTIVE,secondary,0.86,0
SG_US,0.49,465,0.52,ACTIVE,primary,0.59,0
SG_US,0.8,439,0.87,ACTIVE,primary,0.49,1
IN_US,0.7,423,0.9,ACTIVE,secondary,0.79,1
EU_US,0.62,209,0.42,ACTIVE,secondary,0.79,1
SG_US,0.79,105,0.42,ACTIVE,primary,0.51,1
IN_EU,0.84,58,0.89,ACTIVE,primary,0.99,1
EU_US,0.52,215,0.57,ACTIVE,primary,0.52,1
IN_US,0.43,248,0.88,ACTIVE,primary,0.79,1
IN_US,0.45,376,0.3,ACTIVE,primary,0.63,1
EU_IN,0.83,378,0.75,ACTIVE,secondary,0.54,1
EU_US,0.59,438,0.13,BLOCKED,primary,0.78,0
EU_US,0.38,72,0.47,ACTIVE,secondary,0.74,1
IN_SG,0.91,472,0.34,ACTIVE,secondary,0.25,1
IN_US,0.63,339,0.56,ACTIVE,primary,0.96,1
IN_US,0.97,159,0.59,ACTIVE,secondary,0.41,1
IN_US,0.23,411,0.34,BLOCKED,primary,0.82,0
EU_IN,0.44,327,0.95,ACTIVE,primary,0.48,0
SG_US,0.41,477,0.49,ACTIVE,secondary,0.93,0
EU_US,0.74,386,0.4,ACTIVE,secondary,0.94,0
IN_SG,0.39,297,0.81,ACTIVE,secondary,0.6,0
IN_US,0.62,373,0.29,ACTIVE,primary,0.5,0
IN_US,0.54,64,0.18,ACTIVE,primary,0.36,1
IN_US,0.59,160,0.27,ACTIVE,secondary,0.57,1
IN_EU,0.46,311,0.27,ACTIVE,secondary,0.38,1
IN_US,0.93,182,0.13,ACTIVE,secondary,0.85,1
EU_US,0.48,414,0.4,ACTIVE,secondary,0.8,0
SG_US,0.24,70,0.39,ACTIVE,secondary,0.82,1
IN_EU,0.6,344,0.8,BLOCKED,secondary,0.37,0
SG_US,0.94,314,0.62,BLOCKED,primary,0.63,0
IN_SG,0.36,251,0.23,ACTIVE,primary,0.54,1
IN_SG,0.53,261,0.63,BLOCKED,primary,0.98,0
IN_SG,0.7,149,0.73,ACTIVE,primary,0.41,0
EU_US,0.23,441,0.92,ACTIVE,secondary,0.49,0
IN_SG,0.24,67,0.64,ACTIVE,primary,0.53,0
IN_US,0.87,388,0.22,ACTIVE,primary,0.75,1
IN_SG,0.97,155,0.96,ACTIVE,primary,0.83,0
IN_SG,0.79,262,0.69,ACTIVE,primary,0.47,1
EU_US,0.83,395,0.23,ACTIVE,secondary,0.35,0
IN_US,0.83,277,0.5,ACTIVE,primary,0.54,1
IN_US,0.96,490,0.77,ACTIVE,secondary,0.95,1
EU_IN,0.37,95,0.12,ACTIVE,secondary,0.86,0
SG_US,0.67,78,0.24,ACTIVE,primary,0.96,1
SG_US,0.89,498,0.5,ACTIVE,primary,0.33,1
IN_US,0.84,123,0.12,BLOCKED,primary,0.61,0
IN_SG,0.54,89,0.71,ACTIVE,secondary,0.87,0
EU_US,0.93,284,0.76,ACTIVE,primary,0.47,0
EU_US,0.9,252,0.49,BLOCKED,primary,0.78,1
EU_IN,0.36,92,0.9,BLOCKED,secondary,0.59,0
SG_US,0.62,316,0.97,ACTIVE,primary,0.81,0
IN_US,0.81,386,0.11,ACTIVE,primary,0.92,1
EU_IN,0.46,245,0.45,ACTIVE,primary,0.74,0
SG_US,0.91,442,0.92,ACTIVE,secondary,0.98,1
IN_US,0.69,376,0.2,ACTIVE,primary,0.93,1
SG_US,0.58,434,0.13,ACTIVE,primary,0.52,0
SG_US,0.84,254,0.98,ACTIVE,secondary,0.43,1
IN_SG,0.86,174,0.54,ACTIVE,primary,0.99,1
IN_EU,0.61,208,0.33,ACTIVE,secondary,0.21,1
EU_IN,0.87,112,0.12,BLOCKED,secondary,0.38,0
EU_US,0.99,207,0.4,BLOCKED,primary,0.24,0
IN_SG,0.8,173,0.18,ACTIVE,secondary,0.94,1
IN_EU,0.64,397,0.18,BLOCKED,primary,0.9,0
EU_US,0.47,498,0.17,ACTIVE,secondary,0.8,1
EU_US,0.45,55,0.74,ACTIVE,secondary,0.58,1
SG_US,0.9,246,0.18,ACTIVE,secondary,0.64,1
IN_US,0.25,154,0.12,ACTIVE,secondary,0.71,0
IN_SG,0.94,340,0.75,ACTIVE,secondary,0.81,1
SG_US,0.69,300,0.2,ACTIVE,secondary,0.6,1
EU_US,0.97,216,0.62,ACTIVE,primary,0.7,0
SG_US,0.61,155,0.2,ACTIVE,primary,0.81,1
IN_EU,0.61,210,0.61,ACTIVE,primary,0.64,1
IN_US,0.35,186,0.12,ACTIVE,primary,0.21,1
SG_US,0.4,309,0.7,ACTIVE,primary,0.6,1
IN_US,0.55,319,0.26,BLOCKED,secondary,0.45,0
EU_US,0.55,113,0.6,ACTIVE,primary,0.53,1
EU_IN,0.45,318,0.92,ACTIVE,secondary,0.83,0
IN_EU,0.74,118,0.26,ACTIVE,primary,0.83,1
EU_US,0.57,345,0.74,ACTIVE,secondary,0.51,1
IN_US,0.8,92,0.77,ACTIVE,secondary,0.95,0
IN_EU,0.3,225,0.59,ACTIVE,secondary,0.73,1
EU_US,0.23,457,0.47,ACTIVE,secondary,0.64,1
IN_US,0.43,119,0.59,ACTIVE,secondary,0.58,1
SG_US,0.32,159,0.55,ACTIVE,primary,0.83,0
EU_US,0.71,387,0.92,ACTIVE,primary,0.96,1
IN_SG,0.2,280,0.32,ACTIVE,secondary,0.77,0
EU_IN,0.62,213,0.78,ACTIVE,primary,0.34,1
IN_US,0.3,211,0.25,ACTIVE,secondary,0.21,1
EU_IN,0.5,339,0.41,ACTIVE,primary,0.59,0
EU_US,0.37,261,0.39,ACTIVE,secondary,0.5,0
EU_IN,0.59,368,0.71,ACTIVE,primary,0.78,1
IN_US,0.28,328,0.65,ACTIVE,secondary,0.67,1
IN_SG,0.37,447,0.11,ACTIVE,secondary,0.31,0
EU_IN,0.58,403,0.62,ACTIVE,secondary,0.26,0
IN_EU,0.7,303,0.29,ACTIVE,secondary,0.69,1
IN_EU,0.63,298,0.61,BLOCKED,secondary,0.45,0
IN_EU,0.98,466,0.64,ACTIVE,secondary,0.81,1
EU_IN,0.76,201,1.0,ACTIVE,primary,0.77,1
EU_IN,0.5,259,0.73,BLOCKED,secondary,0.7,0
IN_US,0.68,271,0.74,ACTIVE,secondary,0.82,1
IN_SG,0.86,310,0.35,ACTIVE,primary,0.41,0
IN_EU,0.91,312,0.35,ACTIVE,primary,0.47,1
IN_US,0.83,188,0.48,ACTIVE,primary,0.71,0
IN_SG,0.43,218,0.75,ACTIVE,primary,0.44,0
EU_US,0.32,339,0.4,ACTIVE,secondary,0.6,0
SG_US,0.22,362,0.33,ACTIVE,secondary,0.85,0
SG_US,0.21,342,0.29,ACTIVE,primary,0.63,0
IN_US,0.56,370,0.85,ACTIVE,primary,0.45,1
EU_US,0.94,319,0.51,ACTIVE,primary,0.55,0
EU_US,0.98,290,0.52,ACTIVE,primary,0.76,1
IN_EU,0.71,438,0.78,ACTIVE,primary,0.75,1
EU_US,0.89,311,0.55,ACTIVE,primary,0.62,1
EU_US,0.76,310,0.64,ACTIVE,secondary,0.44,1
SG_US,0.82,419,0.65,ACTIVE,secondary,0.24,1
SG_US,0.76,153,0.27,ACTIVE,secondary,0.47,1
IN_US,0.89,387,0.88,ACTIVE,secondary,0.66,1
EU_US,0.84,408,0.69,BLOCKED,primary,0.92,0
IN_US,0.53,410,0.28,ACTIVE,primary,0.62,0
IN_SG,0.65,289,0.52,ACTIVE,primary,0.81,0
IN_SG,0.25,132,0.78,ACTIVE,primary,0.36,0
EU_IN,0.37,164,0.98,ACTIVE,primary,0.55,0
EU_IN,0.37,435,0.61,ACTIVE,secondary,0.49,0
IN_SG,0.81,424,0.57,ACTIVE,secondary,0.57,1
SG_US,0.39,303,0.43,ACTIVE,secondary,0.41,1
IN_SG,0.77,190,0.8,BLOCKED,primary,0.99,0
EU_US,0.58,165,0.39,ACTIVE,primary,0.39,1
EU_IN,0.38,361,1.0,ACTIVE,primary,0.41,0
IN_SG,0.37,325,0.88,ACTIVE,primary,0.51,0
IN_EU,0.66,332,0.34,ACTIVE,secondary,0.31,1
IN_EU,0.26,362,0.73,BLOCKED,primary,0.88,0
IN_EU,0.31,282,0.85,ACTIVE,secondary,0.62,1
IN_EU,0.34,244,0.92,BLOCKED,secondary,0.76,0
EU_US,0.51,64,0.74,ACTIVE,secondary,0.48,1
IN_US,0.84,223,0.86,ACTIVE,primary,0.43,0
IN_SG,0.97,112,0.32,ACTIVE,primary,0.86,0
IN_US,0.83,340,0.75,BLOCKED,primary,0.29,0
IN_SG,0.62,154,0.38,ACTIVE,primary,0.49,0
EU_US,0.36,388,0.77,ACTIVE,secondary,0.97,1
EU_US,0.49,383,0.75,ACTIVE,secondary,0.84,0
EU_US,0.61,244,0.8,ACTIVE,secondary,0.94,1
EU_US,0.78,484,0.48,ACTIVE,secondary,0.51,1
IN_SG,0.82,131,0.82,ACTIVE,secondary,0.49,0
IN_US,0.89,51,0.19,ACTIVE,secondary,0.92,0
IN_SG,0.98,383,0.82,ACTIVE,secondary,0.31,1
IN_US,0.39,117,0.38,ACTIVE,primary,0.26,0
IN_EU,0.24,91,0.59,ACTIVE,primary,0.24,0
IN_EU,0.29,202,0.63,BLOCKED,primary,0.61,0
SG_US,0.75,423,0.53,ACTIVE,primary,0.51,1
EU_US,0.78,158,0.32,BLOCKED,primary,0.39,0
IN_EU,0.78,277,0.87,ACTIVE,secondary,0.4,0
EU_IN,0.69,261,0.35,ACTIVE,secondary,0.23,0
IN_SG,0.98,159,0.98,ACTIVE,secondary,0.5,1
IN_EU,0.51,312,0.41,BLOCKED,primary,0.43,0
EU_IN,0.72,83,0.15,ACTIVE,primary,0.41,1
EU_US,0.75,381,0.39,ACTIVE,secondary,0.92,1
EU_US,0.45,391,0.12,ACTIVE,primary,0.86,0
IN_SG,0.7,231,0.93,ACTIVE,primary,0.32,1
IN_EU,0.36,308,0.72,BLOCKED,secondary,0.7,0
IN_SG,0.35,232,0.67,ACTIVE,primary,0.25,1
SG_US,0.58,316,0.41,ACTIVE,primary,0.47,1
IN_US,0.54,249,0.18,ACTIVE,secondary,0.68,1
IN_SG,0.49,179,0.53,ACTIVE,secondary,0.43,1
IN_EU,0.42,443,0.83,BLOCKED,primary,0.88,0
IN_EU,0.32,303,0.98,ACTIVE,secondary,0.35,1
IN_US,0.56,233,0.62,ACTIVE,secondary,0.58,1
IN_EU,0.49,328,0.65,ACTIVE,secondary,0.81,1
EU_IN,0.59,327,0.24,ACTIVE,secondary,0.47,1
EU_US,0.63,425,0.45,ACTIVE,secondary,0.93,0
IN_SG,0.21,177,0.43,BLOCKED,secondary,0.79,0
IN_EU,0.55,164,0.42,BLOCKED,primary,0.38,0
EU_IN,0.7,135,0.88,ACTIVE,primary,0.81,1
SG_US,0.57,314,0.94,ACTIVE,secondary,0.98,1
IN_EU,0.49,127,0.41,ACTIVE,primary,0.95,1
SG_US,0.26,470,0.3,ACTIVE,primary,0.31,0
IN_SG,0.53,178,0.12,ACTIVE,primary,0.42,1
IN_EU,0.38,337,0.65,ACTIVE,primary,0.49,0
EU_US,0.83,56,0.61,ACTIVE,primary,0.22,1
IN_SG,0.44,319,0.15,BLOCKED,secondary,0.39,0
IN_US,0.6,111,0.54,BLOCKED,secondary,0.8,1
SG_US,0.25,430,0.74,ACTIVE,primary,0.41,0
IN_US,0.27,359,0.76,ACTIVE,secondary,0.5,0
IN_EU,0.73,141,0.92,ACTIVE,primary,0.26,0
EU_IN,0.29,497,0.11,ACTIVE,secondary,0.91,0
IN_US,0.81,468,0.55,ACTIVE,secondary,0.68,1
IN_EU,0.49,364,0.42,BLOCKED,primary,0.83,0
IN_US,0.32,94,0.83,ACTIVE,primary,0.25,0
IN_SG,0.75,75,0.22,ACTIVE,primary,0.42,0
IN_EU,0.57,131,0.4,ACTIVE,secondary,0.58,1
